콘텐츠ID,변경전콘텐츠명,변경후콘텐츠명,candidate_원본콘텐츠명,변경여부,처리사유,콘텐츠형태,담당부서,담당자명
115983,트윈 가이드 (유통),[정산정보없음]_트윈 가이드 (유통),트윈 가이드 (유통),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설유통팀; 담당자=권소현,소설,소설유통팀,권소현
118092,연애담,[정산정보없음]_연애담,연애담,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=6; 담당부서=소설유통팀; 담당자=권소현,소설,소설유통팀,권소현
139013,그 사랑에 이의있다,[정산정보없음]_그 사랑에 이의있다,그 사랑에 이의있다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=권소현,소설,소설유통팀,권소현
295607,대륙의검,[정산정보없음]_대륙의검,대륙의검,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
295626,까마귀 우는 밤에,[정산정보없음]_까마귀 우는 밤에,까마귀 우는 밤에,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
306160,40대 다시한번 공부에 미쳐라,[정산정보없음]_40대 다시한번 공부에 미쳐라,40대 다시한번 공부에 미쳐라,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
306163,이환경 대하역사소설 - 태조 왕건,[정산정보없음]_이환경 대하역사소설 - 태조 왕건,이환경 대하역사소설 - 태조 왕건,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
311369,찰나와 영겁의 사랑,[정산정보없음]_찰나와 영겁의 사랑,찰나와 영겁의 사랑,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
311602,당신의 뜻대로 하소서,[정산정보없음]_당신의 뜻대로 하소서,당신의 뜻대로 하소서,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
311619,비밀스런 이안,[정산정보없음]_비밀스런 이안,비밀스런 이안,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
311660,a matter of time,[정산정보없음]_a matter of time,a matter of time,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
311808,꿀 발랐음(외전 포함),[정산정보없음]_꿀 발랐음(외전 포함),꿀 발랐음(외전 포함),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
311880,가차없는 그대,[정산정보없음]_가차없는 그대,가차없는 그대,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
311992,월영 골동품 감정첩,[정산정보없음]_월영 골동품 감정첩,월영 골동품 감정첩,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=8; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
312482,외계인을 만나다,[정산정보없음]_외계인을 만나다,외계인을 만나다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
312586,피도 눈물도 없는 용사,[정산정보없음]_피도 눈물도 없는 용사,피도 눈물도 없는 용사,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
312703,악마님은 접속 중,[정산정보없음]_악마님은 접속 중,악마님은 접속 중,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
312715,조선굴기,[정산정보없음]_조선굴기,조선굴기,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
312736,달콤한 인질,[정산정보없음]_달콤한 인질,달콤한 인질,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
312763,우편배달부 하나키 토우코 시리즈,[정산정보없음]_우편배달부 하나키 토우코 시리즈,우편배달부 하나키 토우코 시리즈,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=6; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
312848,고양이의 안주인이 되어버렸다,[정산정보없음]_고양이의 안주인이 되어버렸다,고양이의 안주인이 되어버렸다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=24; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
313566,뚝배기 깨러 왔습니다,[정산정보없음]_뚝배기 깨러 왔습니다,뚝배기 깨러 왔습니다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
313626,러브 인 커피,[정산정보없음]_러브 인 커피,러브 인 커피,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
313873,블루 크리스마스,[정산정보없음]_블루 크리스마스,블루 크리스마스,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
313912,FFF급 관심용사,[정산정보없음]_FFF급 관심용사,FFF급 관심용사,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
313939,스카이씨,[정산정보없음]_스카이씨,스카이씨,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
314172,한별이 내리다,[정산정보없음]_한별이 내리다,한별이 내리다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
314186,"갑질 하는 남자, 갑이 된 여자","[정산정보없음]_갑질 하는 남자, 갑이 된 여자","갑질 하는 남자, 갑이 된 여자",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
314266,다이나,[정산정보없음]_다이나,다이나,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
314445,황새냉이  -외계인을 만나다 외전-,[정산정보없음]_황새냉이  -외계인을 만나다 외전-,황새냉이  -외계인을 만나다 외전-,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
314483,순간에 빠지다,[정산정보없음]_순간에 빠지다,순간에 빠지다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
314677,십팔센티미터,[정산정보없음]_십팔센티미터,십팔센티미터,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
314726,롸잇 나우[합본],[정산정보없음]_롸잇 나우[합본],롸잇 나우[합본],Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
314962,테스트 2,[정산정보없음]_테스트 2,테스트 2,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=6; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
314985,나와 시노부 씨의 미스터리 펫숍,[정산정보없음]_나와 시노부 씨의 미스터리 펫숍,나와 시노부 씨의 미스터리 펫숍,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=7; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
315077,문라이트 플라워,[정산정보없음]_문라이트 플라워,문라이트 플라워,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
315254,음란검객,[정산정보없음]_음란검객,음란검객,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=7; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
315351,내 제자가 귀신일리 없다,[정산정보없음]_내 제자가 귀신일리 없다,내 제자가 귀신일리 없다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
315353,내가 히틀러라니!,[정산정보없음]_내가 히틀러라니!,내가 히틀러라니!,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
315395,후카가와 텐구 삼자매,[정산정보없음]_후카가와 텐구 삼자매,후카가와 텐구 삼자매,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=6; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
315463,키스할까요,[정산정보없음]_키스할까요,키스할까요,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
315632,네가 떠난 후,[정산정보없음]_네가 떠난 후,네가 떠난 후,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=24; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
315713,뜨거운 달 1부,[정산정보없음]_뜨거운 달 1부,뜨거운 달 1부,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
315759,초차원게임 넵튠 하이스쿨,[정산정보없음]_초차원게임 넵튠 하이스쿨,초차원게임 넵튠 하이스쿨,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
315954,롸잇 나우,[정산정보없음]_롸잇 나우,롸잇 나우,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
316003,히스벨,[정산정보없음]_히스벨,히스벨,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
316041,아이노쿠사비,[정산정보없음]_아이노쿠사비,아이노쿠사비,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
316178,하렘나이트,[정산정보없음]_하렘나이트,하렘나이트,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
316568,군주,[정산정보없음]_군주,군주,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
316648,넌 내게 찍혔어,[정산정보없음]_넌 내게 찍혔어,넌 내게 찍혔어,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
316839,까마귀 전당포의 수상한 장부,[정산정보없음]_까마귀 전당포의 수상한 장부,까마귀 전당포의 수상한 장부,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=5; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
316876,위험한 프러포즈,[정산정보없음]_위험한 프러포즈,위험한 프러포즈,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
316921,러브메이킹 프로젝트,[정산정보없음]_러브메이킹 프로젝트,러브메이킹 프로젝트,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
317184,잭팟을 터트리다 (19금 삽화본),[정산정보없음]_잭팟을 터트리다 (19금 삽화본),잭팟을 터트리다 (19금 삽화본),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
317244,오전 0시의 라디오 방송국,[정산정보없음]_오전 0시의 라디오 방송국,오전 0시의 라디오 방송국,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
317353,드라마 올킬,[정산정보없음]_드라마 올킬,드라마 올킬,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
317820,GPS,[정산정보없음]_GPS,GPS,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=6; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
318011,철학카페에서 작가를 만나다,[정산정보없음]_철학카페에서 작가를 만나다,철학카페에서 작가를 만나다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
318184,"뻔, 뻔한 속셈","[정산정보없음]_뻔, 뻔한 속셈","뻔, 뻔한 속셈",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
318185,사랑니,[정산정보없음]_사랑니,사랑니,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
318202,원나잇 노썸씽(15세 개정판),[정산정보없음]_원나잇 노썸씽(15세 개정판),원나잇 노썸씽(15세 개정판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=24; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
318264,윤재인의 컬러시리즈,[정산정보없음]_윤재인의 컬러시리즈,윤재인의 컬러시리즈,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=15; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
318289,기막힌 연애,[정산정보없음]_기막힌 연애,기막힌 연애,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
318335,The SECRET 비밀,[정산정보없음]_The SECRET 비밀,The SECRET 비밀,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
318555,로맨틱 밸런타인,[정산정보없음]_로맨틱 밸런타인,로맨틱 밸런타인,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
318814,잘못된 결혼: 나의 뱀파이어 남편,[정산정보없음]_잘못된 결혼: 나의 뱀파이어 남편,잘못된 결혼: 나의 뱀파이어 남편,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=24; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
318824,"프라하, 그 유혹의 밤","[정산정보없음]_프라하, 그 유혹의 밤","프라하, 그 유혹의 밤",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
318941,우아한 본능,[정산정보없음]_우아한 본능,우아한 본능,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
319096,타오르는 달(달 시리즈 2부),[정산정보없음]_타오르는 달(달 시리즈 2부),타오르는 달(달 시리즈 2부),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
319121,다 벗겨 주겠어!,[정산정보없음]_다 벗겨 주겠어!,다 벗겨 주겠어!,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
319209,비밀스런 그녀,[정산정보없음]_비밀스런 그녀,비밀스런 그녀,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
319333,명군이 되어보세!,[정산정보없음]_명군이 되어보세!,명군이 되어보세!,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
319360,이너피스 요가,[정산정보없음]_이너피스 요가,이너피스 요가,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
319558,체인지 허즈번드,[정산정보없음]_체인지 허즈번드,체인지 허즈번드,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
319573,가출천사 육성계약,[정산정보없음]_가출천사 육성계약,가출천사 육성계약,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
319642,F(에프),[정산정보없음]_F(에프),F(에프),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
319740,깊고도 강렬한,[정산정보없음]_깊고도 강렬한,깊고도 강렬한,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
319789,이상한 고양이 연립주택,[정산정보없음]_이상한 고양이 연립주택,이상한 고양이 연립주택,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=8; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
319922,원하고 원망하다,[정산정보없음]_원하고 원망하다,원하고 원망하다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=김성경,소설,소설유통팀,김성경
326689,김 대리는 인생이 너무 가볍다,[정산정보없음]_김 대리는 인생이 너무 가볍다,김 대리는 인생이 너무 가볍다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설유통팀; 담당자=윤혜리,소설,소설유통팀,윤혜리
114975,이 악당은 이제 제 겁니다,[정산정보없음]_이 악당은 이제 제 겁니다,이 악당은 이제 제 겁니다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=이규희,소설,소설유통팀,이규희
322347,함부로 동정하지 말 것 (19세 완전판)(연재),[정산정보없음]_함부로 동정하지 말 것 (19세 완전판)(연재),함부로 동정하지 말 것 (19세 완전판)(연재),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설유통팀; 담당자=이규희,소설,소설유통팀,이규희
325304,남편이 정부를 데려왔다(봄툰 연재),[정산정보없음]_남편이 정부를 데려왔다(봄툰 연재),남편이 정부를 데려왔다(봄툰 연재),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설유통팀; 담당자=이규희,소설,소설유통팀,이규희
327630,악녀실격(카카오 선투자용),[정산정보없음]_악녀실격(카카오 선투자용),악녀실격(카카오 선투자용),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설유통팀; 담당자=이규희,소설,소설유통팀,이규희
327778,악녀의 전속 시녀가 일을 너무 잘함(카카오 선투자),[정산정보없음]_악녀의 전속 시녀가 일을 너무 잘함(카카오 선투자),악녀의 전속 시녀가 일을 너무 잘함(카카오 선투자),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설유통팀; 담당자=이규희,소설,소설유통팀,이규희
110683,[카카오]곤륜신기전,[정산정보없음]_[카카오]곤륜신기전,[카카오]곤륜신기전,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=김경민,소설,소설편집팀,김경민
