콘텐츠ID,변경전콘텐츠명,변경후콘텐츠명,candidate_원본콘텐츠명,변경여부,처리사유,콘텐츠형태,담당부서,담당자명
116022,팔왕예조,[정산정보없음]_팔왕예조,팔왕예조,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=8; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
116106,폭풍천마 3 완료,[정산정보없음]_폭풍천마 3 완료,폭풍천마 3 완료,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
116136,풍수영웅전,[정산정보없음]_풍수영웅전,풍수영웅전,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
116154,프라이데이 나잇,[정산정보없음]_프라이데이 나잇,프라이데이 나잇,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
116179,피의 베일,[정산정보없음]_피의 베일,피의 베일,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
116194,하숙생 섹스 다이어리,[정산정보없음]_하숙생 섹스 다이어리,하숙생 섹스 다이어리,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
116315,혈무연,[정산정보없음]_혈무연,혈무연,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=11; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
116442,황성고검,[정산정보없음]_황성고검,황성고검,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=8; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
123695,원나잇 노썸씽,[정산정보없음]_원나잇 노썸씽,원나잇 노썸씽,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=24; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
144455,HIDE & SEEK,[정산정보없음]_HIDE & SEEK,HIDE & SEEK,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160049,쾌도낭자,[정산정보없음]_쾌도낭자,쾌도낭자,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160065,금검지,[정산정보없음]_금검지,금검지,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=4; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160066,독검,[정산정보없음]_독검,독검,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=4; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160067,무림성,[정산정보없음]_무림성,무림성,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160068,용쟁혈투,[정산정보없음]_용쟁혈투,용쟁혈투,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160098,용병왕패러렐월드,[정산정보없음]_용병왕패러렐월드,용병왕패러렐월드,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160099,뇌전왕,[정산정보없음]_뇌전왕,뇌전왕,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160102,난장표,[정산정보없음]_난장표,난장표,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160109,더히어로즈,[정산정보없음]_더히어로즈,더히어로즈,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160118,레이어드,[정산정보없음]_레이어드,레이어드,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160123,타루폰카라얀,[정산정보없음]_타루폰카라얀,타루폰카라얀,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160130,은빛의세계,[정산정보없음]_은빛의세계,은빛의세계,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160150,매지컬샤인,[정산정보없음]_매지컬샤인,매지컬샤인,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160162,소림대협,[정산정보없음]_소림대협,소림대협,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=10; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160163,혈안은구,[정산정보없음]_혈안은구,혈안은구,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=6; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160164,흑검천하,[정산정보없음]_흑검천하,흑검천하,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160165,마두,[정산정보없음]_마두,마두,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=7; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160166,무유지,[정산정보없음]_무유지,무유지,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=4; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160168,철골빙심,[정산정보없음]_철골빙심,철골빙심,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160169,혈방,[정산정보없음]_혈방,혈방,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160170,협골단심,[정산정보없음]_협골단심,협골단심,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160172,냉홍검,[정산정보없음]_냉홍검,냉홍검,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=4; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160173,중원지,[정산정보없음]_중원지,중원지,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160174,신초류향,[정산정보없음]_신초류향,신초류향,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160175,신협,[정산정보없음]_신협,신협,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
160177,고검기,[정산정보없음]_고검기,고검기,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=4; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246315,조선명탐정정약용-암행(暗行),[정산정보없음]_조선명탐정정약용-암행(暗行),조선명탐정정약용-암행(暗行),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=4; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246316,"보고싶은나라,알고싶은나라-태국","[정산정보없음]_보고싶은나라,알고싶은나라-태국","보고싶은나라,알고싶은나라-태국",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246317,사랑할땐왜눈을감는것일까?:별밤호기심물음대전원고,[정산정보없음]_사랑할땐왜눈을감는것일까?:별밤호기심물음대전원고,사랑할땐왜눈을감는것일까?:별밤호기심물음대전원고,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246323,"기사,그판타지의세계","[정산정보없음]_기사,그판타지의세계","기사,그판타지의세계",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246327,최고의다이아몬드:보석이야기,[정산정보없음]_최고의다이아몬드:보석이야기,최고의다이아몬드:보석이야기,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246328,최고의악인들,[정산정보없음]_최고의악인들,최고의악인들,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246329,보스의가정부,[정산정보없음]_보스의가정부,보스의가정부,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=3; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246330,삼인행,[정산정보없음]_삼인행,삼인행,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246333,"남과여,첫경험은어떻게다를까?","[정산정보없음]_남과여,첫경험은어떻게다를까?","남과여,첫경험은어떻게다를까?",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246334,"마약,천사의가루?:환각제","[정산정보없음]_마약,천사의가루?:환각제","마약,천사의가루?:환각제",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246336,혜정교살인사건,[정산정보없음]_혜정교살인사건,혜정교살인사건,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246339,개와고양이의진실,[정산정보없음]_개와고양이의진실,개와고양이의진실,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246340,사계절세계의축제,[정산정보없음]_사계절세계의축제,사계절세계의축제,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246341,신기한세상재미난이야기-학교이야기,[정산정보없음]_신기한세상재미난이야기-학교이야기,신기한세상재미난이야기-학교이야기,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246343,신기한세상재미난이야기-역사속의실패담,[정산정보없음]_신기한세상재미난이야기-역사속의실패담,신기한세상재미난이야기-역사속의실패담,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246344,신기한세상재미난이야기-자동차이야기,[정산정보없음]_신기한세상재미난이야기-자동차이야기,신기한세상재미난이야기-자동차이야기,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246345,신기한세상재미난이야기-초콜릿과아이스크림,[정산정보없음]_신기한세상재미난이야기-초콜릿과아이스크림,신기한세상재미난이야기-초콜릿과아이스크림,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246346,알고싶어요눈의미스테리:알고싶어요눈의잡학,[정산정보없음]_알고싶어요눈의미스테리:알고싶어요눈의잡학,알고싶어요눈의미스테리:알고싶어요눈의잡학,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246350,재미있는영어이야기-영어속담,[정산정보없음]_재미있는영어이야기-영어속담,재미있는영어이야기-영어속담,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246392,아동복사이즈그녀,[정산정보없음]_아동복사이즈그녀,아동복사이즈그녀,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246408,소크라테스(개정판),[정산정보없음]_소크라테스(개정판),소크라테스(개정판),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246634,조우,[정산정보없음]_조우,조우,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246656,균열을앓다,[정산정보없음]_균열을앓다,균열을앓다,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246909,불사종사령,[정산정보없음]_불사종사령,불사종사령,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246923,야생고양이,[정산정보없음]_야생고양이,야생고양이,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246945,금수사,[정산정보없음]_금수사,금수사,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=4; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246956,SinoftheCreationI,[정산정보없음]_SinoftheCreationI,SinoftheCreationI,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246977,악역이사는법,[정산정보없음]_악역이사는법,악역이사는법,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
246987,까페라나,[정산정보없음]_까페라나,까페라나,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247004,섀도우월드,[정산정보없음]_섀도우월드,섀도우월드,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247064,황홀한악연(연재),[정산정보없음]_황홀한악연(연재),황홀한악연(연재),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247065,늑대와마법사와패치워크숲(연재),[정산정보없음]_늑대와마법사와패치워크숲(연재),늑대와마법사와패치워크숲(연재),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247101,신기한세상재미난이야기-남극탐험,[정산정보없음]_신기한세상재미난이야기-남극탐험,신기한세상재미난이야기-남극탐험,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247102,신기한세상재미난이야기-동화이야기,[정산정보없음]_신기한세상재미난이야기-동화이야기,신기한세상재미난이야기-동화이야기,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247103,신기한세상재미난이야기-맛있는식탁,[정산정보없음]_신기한세상재미난이야기-맛있는식탁,신기한세상재미난이야기-맛있는식탁,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247104,신기한세상재미난이야기-브랜드이야기,[정산정보없음]_신기한세상재미난이야기-브랜드이야기,신기한세상재미난이야기-브랜드이야기,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247105,신기한세상재미난이야기-스포츠이야기,[정산정보없음]_신기한세상재미난이야기-스포츠이야기,신기한세상재미난이야기-스포츠이야기,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247106,신기한세상재미난이야기-신기한세계풍속,[정산정보없음]_신기한세상재미난이야기-신기한세계풍속,신기한세상재미난이야기-신기한세계풍속,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247107,신기한세상재미난이야기-월드컵이야기,[정산정보없음]_신기한세상재미난이야기-월드컵이야기,신기한세상재미난이야기-월드컵이야기,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247108,신기한세상재미난이야기-이것이세계최초!,[정산정보없음]_신기한세상재미난이야기-이것이세계최초!,신기한세상재미난이야기-이것이세계최초!,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247109,신기한세상재미난이야기-진기한발명,[정산정보없음]_신기한세상재미난이야기-진기한발명,신기한세상재미난이야기-진기한발명,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247110,신기한세상재미난이야기-축제!기념일속으로!,[정산정보없음]_신기한세상재미난이야기-축제!기념일속으로!,신기한세상재미난이야기-축제!기념일속으로!,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247112,"창부,그렇지만미녀?","[정산정보없음]_창부,그렇지만미녀?","창부,그렇지만미녀?",Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247125,나를변화시키는좋은습관(실천편),[정산정보없음]_나를변화시키는좋은습관(실천편),나를변화시키는좋은습관(실천편),Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247134,등대,[정산정보없음]_등대,등대,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247158,황홀한악연외전,[정산정보없음]_황홀한악연외전,황홀한악연외전,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247163,좀비의사색,[정산정보없음]_좀비의사색,좀비의사색,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247168,간병인,[정산정보없음]_간병인,간병인,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247175,드보르작프로젝트,[정산정보없음]_드보르작프로젝트,드보르작프로젝트,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247178,매지컬리티,[정산정보없음]_매지컬리티,매지컬리티,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247180,뫼비우스의띠,[정산정보없음]_뫼비우스의띠,뫼비우스의띠,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247181,불타는야망의도박,[정산정보없음]_불타는야망의도박,불타는야망의도박,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=2; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
247183,사막의나라물의신녀,[정산정보없음]_사막의나라물의신녀,사막의나라물의신녀,Y,live dry-run current_title 기준 정산정보없음 표식 추가. 지급정산관리_존재_채널수=0; 정산정보없음_채널수=1; 담당부서=소설편집팀; 담당자=이선근,소설,소설편집팀,이선근
